id,habilidad
4681,excel
4681,machine_learning
4682,sql
4682,powerbi
4683,python
4683,sql
4683,excel
4683,tableau
4684,sql
4684,powerbi
4684,excel
4685,sql
4686,python
4686,sql
4686,aws
4687,python
4687,sql
4687,excel
4687,azure
4687,aws
4688,sql
4689,sql
4689,excel
4689,tableau
4690,python
4690,sql
4691,python
4691,excel
4692,python
4692,powerbi
4692,tableau
4692,r
4693,python
4693,sql
4693,excel
4694,python
4694,sql
4694,tableau
4694,machine_learning
4695,python
4695,sql
4695,powerbi
4695,excel
4695,tableau
4696,excel
4697,python
4697,sql
4697,excel
4698,sql
4698,powerbi
4699,sql
4699,excel
4700,sql
4700,excel
4701,powerbi
4701,excel
4702,python
4702,sql
4702,excel
4702,tableau
4703,python
4703,sql
4703,powerbi
4703,tableau
4704,python
4704,sql
4704,powerbi
4704,tableau
4704,r
4705,python
4705,sql
4705,tableau
4706,sql
4706,tableau
4707,python
4707,sql
4707,powerbi
4707,excel
4707,azure
4708,python
4708,sql
4708,powerbi
4708,tableau
4708,r
4709,sql
4710,sql
4711,sql
4711,powerbi
4711,excel
4711,tableau
4712,python
4712,sql
4712,powerbi
4712,aws
4713,sql
4714,powerbi
4714,tableau
4715,python
4715,sql
4715,powerbi
4716,sql
4716,powerbi
4716,tableau
4717,python
4717,sql
4717,powerbi
4717,excel
4717,tableau
4718,sql
4719,sql
4719,powerbi
4720,python
4720,aws
4721,python
4721,sql
4722,python
4722,sql
4722,powerbi
4722,tableau
4723,python
4723,machine_learning
4724,sql
4725,powerbi
4726,sql
4727,excel
4727,tableau
4728,sql
4728,excel
4729,python
4729,sql
4729,powerbi
4729,tableau
4729,azure
4729,r
4730,powerbi
4730,excel
4731,python
4731,powerbi
4732,sql
4733,excel
4734,azure
4735,sql
4735,excel
4736,excel
4737,sql
4737,excel
4738,sql
4739,sql
4739,tableau
4740,python
4740,sql
4740,tableau
4741,python
4741,sql
4741,tableau
4742,powerbi
4742,excel
4743,python
4743,sql
4744,sql
4744,powerbi
4744,excel
4744,tableau
4745,sql
4746,python
4746,sql
4746,powerbi
4746,tableau
4746,machine_learning
4746,aws
4747,python
4747,sql
4747,excel
4747,tableau
4748,powerbi
4749,sql
4750,sql
4750,excel
4751,sql
4751,azure
4752,python
4752,powerbi
4752,azure
4753,python
4753,sql
4753,tableau
4754,python
4754,sql
4755,python
4755,sql
4755,powerbi
4755,tableau
4755,r
4755,machine_learning
4756,sql
4756,powerbi
4757,sql
4757,azure
4758,python
4758,sql
4758,powerbi
4758,tableau
4759,sql
4759,azure
4759,aws
4760,python
4760,sql
4761,sql
4761,powerbi
4761,tableau
4762,sql
4762,excel
4762,tableau
4763,sql
4763,excel
4763,machine_learning
4764,sql
4764,excel
4765,python
4765,sql
4765,tableau
4766,python
4766,sql
4766,tableau
4767,sql
4768,sql
4769,python
4769,machine_learning
4770,aws
4771,excel
4772,python
4772,sql
4772,machine_learning
4772,aws
4773,python
4773,azure
4774,sql
4775,python
4775,sql
4775,machine_learning
4776,python
4776,excel
4777,python
4777,sql
4778,python
4778,sql
4778,excel
4778,tableau
4779,sql
4779,powerbi
4779,excel
4780,sql
4780,powerbi
4781,python
4781,sql
4781,excel
4782,sql
4783,sql
4783,powerbi
4783,excel
4783,tableau
4784,sql
4784,powerbi
4784,tableau
4785,excel
4786,python
4786,sql
4786,aws
4787,python
4787,sql
4787,powerbi
4787,excel
4787,tableau
4788,excel
4788,tableau
4789,python
4789,sql
4789,powerbi
4789,tableau
4789,aws
4790,sql
4791,sql
4791,powerbi
4792,sql
4792,powerbi
4792,tableau
4793,powerbi
4793,excel
4793,tableau
4794,python
4794,machine_learning
4794,aws
4795,sql
4795,powerbi
4795,excel
4796,python
4796,sql
4796,powerbi
4796,tableau
4797,python
4797,sql
4797,powerbi
4797,tableau
4797,r
4798,python
4798,sql
4798,aws
4799,python
4799,sql
4799,powerbi
4799,r
4800,excel
4801,python
4801,sql
4801,azure
4801,machine_learning
4801,aws
4802,sql
4803,sql
4803,powerbi
4803,azure
4804,python
4804,sql
4804,machine_learning
4805,sql
4805,tableau
4806,sql
4806,azure
4807,aws
4808,python
4808,machine_learning
4808,aws
4809,python
4809,sql
4809,powerbi
4809,excel
4810,sql
4810,excel
4810,tableau
4811,python
4811,r
4812,sql
4813,python
4813,sql
4813,powerbi
4814,powerbi
4814,excel
4815,python
4815,sql
4815,aws
4816,sql
4817,python
4817,sql
4817,aws
4818,python
4819,python
4819,sql
4819,excel
4819,tableau
4820,sql
4820,excel
4821,sql
4821,excel
4821,tableau
4822,excel
4823,excel
4824,excel
4825,excel
4826,sql
4826,powerbi
4826,excel
4826,tableau
4827,sql
4827,powerbi
4827,excel
4828,python
4829,sql
4829,powerbi
4829,excel
4829,tableau
4830,python
4830,sql
4830,powerbi
4830,tableau
4830,azure
4830,aws
4831,sql
4832,sql
4832,aws
4833,sql
4833,excel
4834,python
4835,python
4835,sql
4835,tableau
4836,sql
4837,python
4837,sql
4837,powerbi
4837,excel
4837,tableau
4838,sql
4838,excel
4838,azure
4839,powerbi
4840,python
4840,sql
4841,powerbi
4841,excel
4841,r
4842,python
4842,sql
4842,tableau
4842,aws
4843,python
4843,sql
4843,machine_learning
4844,python
4844,sql
4845,python
4845,tableau
4846,powerbi
4846,excel
4846,tableau
4847,python
4847,machine_learning
4848,sql
4849,python
4849,sql
4849,powerbi
4849,azure
4850,sql
4850,excel
4851,sql
4852,azure
4853,sql
4853,excel
4854,sql
4855,sql
4855,excel
4856,sql
4856,powerbi
4856,excel
4857,python
4857,sql
4857,powerbi
4857,excel
4858,sql
4858,excel
4858,aws
4859,sql
4860,python
4860,sql
4860,powerbi
4860,excel
4861,sql
4861,excel
4862,python
4862,sql
4862,powerbi
4862,excel
4862,tableau
4863,sql
4863,powerbi
4863,tableau
4864,python
4864,sql
4864,powerbi
4864,excel
4864,tableau
4865,python
4865,sql
4865,tableau
4865,r
4866,sql
4866,powerbi
4866,excel
4866,tableau
4867,python
4867,sql
4867,powerbi
4867,azure
4867,machine_learning
4868,python
4868,sql
4868,azure
4868,aws
4869,python
4869,sql
4869,excel
4870,sql
4870,excel
4871,azure
4872,sql
4872,powerbi
4872,excel
4873,python
4873,sql
4873,powerbi
4873,excel
4873,tableau
4874,python
4874,sql
4874,machine_learning
4875,sql
4876,excel
4877,sql
4877,tableau
4878,powerbi
4878,excel
4878,tableau
4879,python
4879,sql
4879,powerbi
4879,excel
4879,tableau
4880,sql
4880,powerbi
4880,tableau
4881,sql
4882,python
4883,sql
4883,powerbi
4883,excel
4883,tableau
4884,sql
4885,sql
4885,excel
4885,tableau
4886,python
4886,sql
4886,powerbi
4886,excel
4886,tableau
4886,azure
4886,aws
4887,sql
4887,excel
4888,sql
4888,powerbi
4888,excel
4888,azure
4889,tableau
4889,r
4890,excel
4891,sql
4891,excel
4891,tableau
4892,sql
4892,powerbi
4892,tableau
4893,python
4893,sql
4893,powerbi
4893,tableau
4893,r
4894,python
4894,sql
4894,excel
4894,tableau
4895,excel
4896,sql
4896,powerbi
4897,python
4897,sql
4897,machine_learning
4898,python
4898,aws
4899,sql
4899,powerbi
4899,tableau
4899,aws
4900,python
4900,sql
4900,tableau
4901,python
4901,sql
4901,azure
4901,machine_learning
4901,aws
4902,sql
4902,powerbi
4902,tableau
4903,sql
4903,powerbi
4904,sql
4904,excel
4905,sql
4905,excel
4906,python
4906,sql
4906,machine_learning
4907,python
4907,sql
4907,excel
4908,python
4908,sql
4908,tableau
4909,sql
4910,sql
4910,powerbi
4910,tableau
4910,azure
4910,aws
4911,python
4911,tableau
4911,machine_learning
4912,sql
4912,powerbi
4912,excel
4913,sql
4913,powerbi
4913,azure
4914,python
4914,sql
4914,excel
4914,r
4914,aws
4915,python
4915,sql
4916,python
4916,sql
4916,excel
4916,tableau
4917,python
4917,sql
4917,tableau
4917,r
4918,azure
4918,aws
4919,python
4919,aws
4920,python
4920,sql
4920,excel
4920,tableau
4920,aws
4921,sql
4922,sql
4923,sql
4923,machine_learning
4924,sql
4924,excel
4925,sql
4926,python
4926,sql
4926,r
4927,python
4927,sql
4927,powerbi
4927,excel
4927,tableau
4928,sql
4928,excel
4929,sql
4929,excel
4930,sql
4930,powerbi
4930,tableau
4931,powerbi
4931,excel
4932,python
4932,sql
4932,tableau
4932,machine_learning
4933,powerbi
4934,sql
4934,powerbi
4934,excel
4935,sql
4935,powerbi
4935,tableau
4936,python
4936,sql
4936,powerbi
4936,tableau
4936,r
4937,python
4937,excel
4937,machine_learning
4938,excel
4939,python
4939,sql
4939,excel
4940,sql
4940,powerbi
4940,excel
4940,tableau
4941,python
4941,sql
4941,excel
4941,tableau
4942,python
4942,sql
4943,python
4943,sql
4943,excel
4943,tableau
4944,python
4944,sql
4945,sql
4945,powerbi
4945,tableau
4945,azure
4946,sql
4946,powerbi
4946,excel
4946,tableau
4947,tableau
4948,python
4948,sql
4948,excel
4948,tableau
4949,powerbi
4950,python
4950,sql
4951,sql
4951,tableau
4952,sql
4952,tableau
4953,excel
4954,python
4954,sql
4954,powerbi
4954,excel
4954,tableau
4955,python
4955,sql
4955,powerbi
4955,excel
4955,tableau
4956,sql
4957,python
4957,sql
4957,powerbi
4957,excel
4957,tableau
4958,python
4958,sql
4958,powerbi
4958,excel
4958,tableau
4959,powerbi
4959,excel
4960,excel
4961,sql
4961,excel
4962,python
4962,sql
4962,powerbi
4962,excel
4962,tableau
4963,python
4963,sql
4963,tableau
4964,python
4964,sql
4964,excel
4964,tableau
4965,python
4965,sql
4965,powerbi
4965,excel
4965,tableau
4965,azure
4965,aws
4966,python
4966,sql
4966,powerbi
4966,excel
4966,tableau
4967,python
4967,sql
4967,powerbi
4967,excel
4967,tableau
4967,azure
4967,aws
4968,sql
4968,excel
4968,r
4969,excel
4970,powerbi
4970,excel
4971,excel
4972,sql
4973,excel
4974,sql
4974,excel
4974,aws
4975,sql
4975,excel
4975,aws
4976,sql
4976,tableau
4977,sql
4977,excel
4977,aws
4978,sql
4978,tableau
4979,sql
4979,tableau
4980,sql
4980,tableau
4981,sql
4981,tableau
4982,sql
4982,tableau
4983,sql
4983,tableau
4984,sql
4984,tableau
4985,sql
4985,tableau
4986,sql
4986,tableau
4987,sql
4987,tableau
4988,sql
4988,tableau
4989,sql
4989,tableau
4990,sql
4990,tableau
4991,sql
4991,tableau
4992,sql
4992,tableau
4993,sql
4993,tableau
4994,sql
4994,excel
4994,aws
4995,sql
4995,excel
4995,aws
4996,sql
4996,excel
4996,aws
4997,sql
4997,excel
4997,aws
4998,sql
4998,tableau
4999,sql
4999,tableau
5000,sql
5000,tableau
5001,python
5001,sql
5001,tableau
5002,python
5002,sql
5002,tableau
5003,python
5003,sql
5003,tableau
5004,python
5004,sql
5004,tableau
5005,sql
5005,tableau
5005,aws
5006,sql
5006,tableau
5007,sql
5007,tableau
5008,sql
5008,excel
5008,aws
5009,sql
5009,excel
5009,aws
5010,sql
5010,excel
5010,aws
5011,sql
5011,tableau
5012,sql
5012,excel
5012,tableau
5012,aws
5013,sql
5013,excel
5013,tableau
5013,aws
5014,sql
5014,tableau
5015,sql
5015,tableau
5016,sql
5016,tableau
5017,sql
5017,excel
5017,tableau
5017,aws
5018,sql
5018,tableau
5019,sql
5019,tableau
5020,sql
5020,excel
5020,tableau
5020,aws
5021,sql
5021,tableau
5022,sql
5022,tableau
5023,sql
5023,tableau
5024,sql
5024,tableau
5025,sql
5025,excel
5025,tableau
5025,aws
5026,sql
5026,tableau
5027,sql
5027,tableau
5028,sql
5028,tableau
5029,sql
5029,excel
5029,tableau
5029,aws
5030,sql
5030,tableau
5031,sql
5031,excel
5031,tableau
5031,aws
5032,sql
5032,tableau
5033,sql
5033,tableau
5034,sql
5034,excel
5034,tableau
5034,aws
5035,sql
5035,tableau
5036,sql
5036,tableau
5037,sql
5037,tableau
5038,sql
5038,tableau
5039,sql
5039,tableau
5040,sql
5040,tableau
5041,sql
5041,tableau
5042,sql
5042,tableau
5043,sql
5043,tableau
5044,sql
5044,tableau
5045,sql
5045,tableau
5046,sql
5046,tableau
5047,sql
5047,tableau
5048,sql
5048,tableau
5049,sql
5049,tableau
5050,sql
5050,tableau
5051,sql
5051,tableau
5052,sql
5052,tableau
5053,sql
5053,tableau
5054,sql
5054,tableau
5055,sql
5055,tableau
5056,sql
5056,tableau
5057,sql
5057,tableau
5058,sql
5058,tableau
5059,sql
5059,tableau
5060,sql
5060,tableau
5061,sql
5061,tableau
5062,sql
5062,tableau
5063,sql
5063,tableau
5064,sql
5064,tableau
5065,sql
5065,tableau
5066,sql
5066,tableau
5067,sql
5067,tableau
5068,sql
5068,tableau
5069,sql
5069,excel
5069,tableau
5070,sql
5070,excel
5070,tableau
5071,sql
5071,excel
5071,tableau
5072,sql
5072,excel
5072,tableau
5073,sql
5073,excel
5073,tableau
5074,sql
5074,excel
5074,tableau
5075,sql
5075,excel
5075,tableau
5076,sql
5076,excel
5076,tableau
5077,sql
5077,excel
5077,tableau
5078,sql
5078,excel
5078,tableau
5079,sql
5079,excel
5079,tableau
5080,sql
5080,excel
5080,tableau
5081,sql
5081,excel
5081,tableau
5082,sql
5082,excel
5082,tableau
5083,sql
5083,excel
5083,tableau
5084,sql
5084,excel
5084,tableau
5085,sql
5085,excel
5085,tableau
5086,sql
5086,excel
5086,tableau
5087,sql
5087,excel
5087,tableau
5088,sql
5088,excel
5088,tableau
5089,sql
5089,excel
5089,tableau
5090,sql
5090,excel
5090,tableau
5091,sql
5091,excel
5091,tableau
5092,sql
5092,excel
5092,tableau
5093,sql
5093,excel
5093,tableau
5094,sql
5094,excel
5094,tableau
5095,sql
5095,excel
5095,tableau
5096,sql
5096,excel
5096,tableau
5097,sql
5097,excel
5097,tableau
5098,sql
5098,excel
5098,tableau
5099,sql
5099,excel
5099,tableau
5100,sql
5100,excel
5100,tableau
5101,sql
5101,tableau
5102,sql
5102,excel
5102,tableau
5103,sql
5103,excel
5103,tableau
5104,sql
5104,excel
5104,tableau
5105,sql
5105,tableau
5106,sql
5106,excel
5106,tableau
5107,sql
5107,tableau
5108,sql
5108,excel
5108,tableau
5109,sql
5109,tableau
5110,sql
5110,excel
5110,aws
5111,sql
5111,excel
5111,aws
5112,sql
5112,excel
5112,aws
5113,sql
5113,excel
5113,aws
5114,sql
5114,tableau
5115,sql
5115,tableau
5116,sql
5116,tableau
5117,sql
5117,aws
5118,sql
5118,aws
5119,sql
5119,aws
5120,sql
5120,aws
5121,sql
5121,aws
5122,sql
5122,tableau
5122,aws
5123,python
5123,sql
5123,tableau
5124,python
5124,sql
5124,tableau
5125,python
5125,sql
5125,tableau
5126,python
5126,sql
5126,tableau
5127,python
5127,sql
5127,tableau
5128,python
5128,sql
5128,tableau
5129,powerbi
5129,excel
5129,tableau
5130,excel
5131,powerbi
5131,excel
5131,tableau
5132,sql
5132,excel
5132,machine_learning
5133,python
5133,sql
5133,powerbi
5133,excel
5133,tableau
5134,python
5134,sql
5134,powerbi
5134,excel
5134,tableau
5135,python
5135,sql
5135,powerbi
5135,excel
5135,tableau
5136,tableau
5137,sql
5137,powerbi
5137,tableau
5138,python
5138,sql
5138,powerbi
5138,excel
5138,tableau
5139,python
5139,sql
5139,powerbi
5139,excel
5139,tableau
5140,python
5140,sql
5140,powerbi
5140,excel
5140,tableau
5141,sql
5142,python
5142,sql
5142,powerbi
5142,excel
5142,tableau
5142,azure
5142,aws
5143,powerbi
5144,python
5144,sql
5144,powerbi
5144,excel
5144,tableau
5145,powerbi
5145,excel
5145,tableau
5146,python
5146,sql
5146,azure
5146,aws
5147,python
5147,sql
5147,powerbi
5147,excel
5147,tableau
5148,python
5148,sql
5148,powerbi
5148,excel
5148,tableau
5149,sql
5150,python
5150,sql
5150,powerbi
5150,excel
5150,tableau
5151,python
5151,sql
5151,powerbi
5151,excel
5151,tableau
5152,python
5152,sql
5152,powerbi
5152,excel
5152,tableau
5153,python
5153,sql
5153,powerbi
5153,tableau
5154,sql
5155,tableau
5156,sql
5157,python
5157,sql
5157,powerbi
5157,excel
5157,tableau
5158,sql
5158,powerbi
5158,tableau
5159,sql
5159,excel
5160,python
5160,sql
5160,machine_learning
5160,aws
5161,python
5161,sql
5161,powerbi
5161,excel
5161,tableau
5162,machine_learning
5163,python
5163,sql
5163,powerbi
5163,excel
5163,tableau
5164,python
5164,sql
5164,powerbi
5164,excel
5164,tableau
5165,python
5165,sql
5165,powerbi
5165,excel
5165,tableau
5166,python
5166,sql
5166,powerbi
5166,excel
5166,tableau
5167,python
5167,sql
5167,powerbi
5167,excel
5167,tableau
5168,python
5168,sql
5168,powerbi
5168,excel
5168,tableau
5169,python
5169,sql
5169,powerbi
5169,excel
5169,tableau
